path,extension,top_level_area,owner_area,file_kind,authority_class,implementation_class,surface_or_system,active_status,risk_level,line_count,imports_or_dependencies,declared_types_or_headings,uses_legacy_language,uses_forbidden_architecture,contains_user_facing_copy,contains_runtime_truth,contains_ui_truth,contains_release_claims,contains_validation_logic,contains_generated_or_stale_artifact_risk,recommended_action,reason
.codex/evals/prompts/21-weak-validation-refinement.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,34,,Eval 21: Weak Validation Should Trigger QA Or Template Refinement; Prompt; Expected Likely Skill(s); Files Likely Touched; Files That Should Not Be Touched; Expected Stop Condition If Blocked,no,no,yes,no,no,yes,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/evals/prompts/22-release-miss-refinement.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,37,,Eval 22: Release-Hardening Miss Should Update The System; Prompt; Expected Likely Skill(s); Files Likely Touched; Files That Should Not Be Touched; Expected Stop Condition If Blocked,no,no,no,no,no,yes,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/evals/skill-eval-matrix.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,13,,Skill Eval Matrix,no,yes,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks.json,.json,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,74,python,,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks/permission_request_guard.py,.py,Codex governance,Codex governance,python_script,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,129,__future__; json; re,_extract; _deny; _allow; _normalized; _is_safe_xcode_validation; main,no,no,no,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks/post_tool_use_review.py,.py,Codex governance,Codex governance,python_script,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,79,__future__; json,_collect_text; _command; main,no,no,no,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks/pre_tool_use_policy.py,.py,Codex governance,Codex governance,python_script,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,133,__future__; json; os; re; pathlib,_extract_command; _repo_root; _writes_outside_repo; _deny; _allow; main,no,no,no,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks/session_start_context.py,.py,Codex governance,Codex governance,python_script,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,63,__future__; json; subprocess; pathlib,_git_root; _read_stdin; main,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks/stop_gate.py,.py,Codex governance,Codex governance,python_script,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,75,__future__; json; re; os,_collect_text; _is_active; main,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/hooks/user_prompt_submit_guard.py,.py,Codex governance,Codex governance,python_script,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,114,__future__; json; re,_extract_prompt; _looks_high_risk; main,no,yes,no,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/README.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,37,,Codex Improvement Loop; When To Use It; Maintenance Rules,no,no,yes,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/eval-refinement-template.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,19,,Eval Refinement Template; Failure Pattern; Eval Update; Linked System Update,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/failure-taxonomy.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,38,,Failure Taxonomy; Routing And Workflow; Scope And Safety; Validation And Truth; Intake And Reporting; Suggested Primary Fix Layer,no,no,yes,no,no,yes,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/prompt-patterns.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,25,,Prompt Patterns; Strong Intake Pattern; Weak Prompt Signals To Correct In Review; Ambitions Examples,no,no,yes,no,no,yes,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/refinement-hierarchy.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,39,,Refinement Hierarchy; Update Root `AGENTS.md` When; Update Nested `AGENTS.md` When; Update A Skill When; Update A Template When; Update An Eval When,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/refinement-playbook.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,35,,Refinement Playbook; Step 1: Review The Run; Step 2: Pick The Fix Layer; Step 3: Keep The Fix Narrow; Ambitions Examples,no,no,yes,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/run-review-template.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,30,,Run Review Template; Run Summary; Outcome; Failure Classification; Improvement Decision; Next Action,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/improvement/skill-refinement-template.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,24,,Skill Refinement Template; Trigger Problem; What To Change; Ambitions Example; Eval Follow-Up,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/accessibility-proof-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,43,,required_fields; route_requirements; claim_boundary,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/acx-bundles.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,76,,bundles; safety,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/acx-command-profiles.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,80,python,rules; profiles; local_overrides,no,no,no,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/build-commands.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,32,,principles; known_profiles; future_required_fields_for_real_build_profile,no,no,no,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/changed-file-impact-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,129,Swift; python,rules; fallback,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/codex-os-efficiency-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,64,,subsystems; owner_precedence,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/file-ownership.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,17,,owners,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/gate-engine-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,27,python,gates,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/no-double-work-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,29,,before_adding; decision; forbidden,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/repair-profiles.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,128,Swift,repair_profiles; rules,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
.codex/manifests/skills-routing-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,61,Swift,authority; forbidden_skill_roots; notes; families,no,yes,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/source-truth-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,15,,precedence; non_override_maps,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/test-impact-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,40,Swift; python,impact,no,no,no,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/manifests/visual-proof-map.yml,.yml,Codex governance,Codex governance,config_or_data,active_codex_process_truth,validation_tool,codex_control_plane,active,Yellow,73,,surfaces; packet_fields,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
.codex/operations/README.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,59,,Ambitions 3.0 Codex Operations; Batch Train Orchestrator,no,no,no,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
.codex/operations/accessibility-qa-protocol.md,.md,Codex governance,Codex governance,markdown_doc,active_codex_process_truth,validation_tool,codex_control_plane,active,Green,5,,Accessibility QA Protocol,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
